Station,Model,Location_Intercept,Location_Slope,Scale_Intercept,Scale_Slope,Shape,Location_SE_Intercept,Location_SE_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape_SE,Location_Slope_Significant,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Mångsbodarna,Stationary,29.8497504582283,NA,7.277562993363619,NA,NA,0.9529974230073551,NA,0.7387886174429454,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Mångsbodarna,Exp model,30.26650903460701,NA,2.2298246878014236,-0.008242360167570628,NA,0.9410437820318958,NA,0.19896931008635504,0.005387267758721582,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Mångsbodarna,Linear model,30.257346803981672,NA,9.099718774481122,-0.05858915108612664,NA,0.9380709816652212,NA,1.5824147779968973,0.03755876620243169,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Ockelbo,Stationary,32.54399077849171,NA,9.464681877874721,NA,NA,1.1091220090149942,NA,0.8924641757576196,NA,NA,NA,NA,NA,78.99794661190965,1945-10-01,2024-09-30
Ockelbo,Exp model,32.83179844928999,NA,2.3773588091341376,-0.0035435746130837273,NA,1.1311416878559415,NA,0.1781228838072625,0.0039848098605639905,NA,NA,NA,FALSE,78.99794661190965,1945-10-01,2024-09-30
Ockelbo,Linear model,32.81525282667284,NA,10.630159438061318,-0.031097701619273062,NA,1.1316114768078693,NA,1.738456550019445,0.03595439432119981,NA,NA,NA,FALSE,78.99794661190965,1945-10-01,2024-09-30
Prästkulla,Stationary,28.65790681047742,NA,8.2286405779701,NA,NA,0.9683804098225167,NA,0.739015868824246,NA,NA,NA,NA,NA,78.99794661190965,1945-10-01,2024-09-30
Prästkulla,Exp model,27.945044109332116,NA,1.6907110451851666,0.00991445850909041,NA,0.9421150426260432,NA,0.18076735728576035,0.0040562062596272335,NA,NA,NA,TRUE,78.99794661190965,1945-10-01,2024-09-30
Prästkulla,Linear model,27.988783342671102,NA,5.286320266169368,0.07374303409932338,NA,0.9423133929803702,NA,1.0728727789086048,0.029278150948125383,NA,NA,NA,TRUE,78.99794661190965,1945-10-01,2024-09-30
Ramsjöholm,Stationary,29.059684481780366,NA,9.785906808228518,NA,NA,1.28220707056421,NA,0.9963346980258089,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Ramsjöholm,Exp model,28.70977190570645,NA,2.104763853284009,0.005436686174742359,NA,1.3202419888783143,NA,0.2116285559974809,0.005939155740753057,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Ramsjöholm,Linear model,28.685550935363715,NA,7.9608109882576334,0.05810784195810216,NA,1.3156880731019407,NA,1.9503149863165403,0.06105818251117501,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Saittarova D,Stationary,27.090697887721902,NA,6.990819226079672,NA,NA,0.9221593615584719,NA,0.6838310527036879,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Saittarova D,Exp model,27.733949821652796,NA,2.1895893167095997,-0.008212982965756472,NA,0.9468245876168543,NA,0.1849592863433115,0.004917468779094891,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
