Station,Dataset,Type,Model,Location_Intercept,Location_SE_Intercept,Location_Slope,Location_SE_Slope,Scale_Intercept,Scale_SE_Intercept,Scale_Slope,Scale_SE_Slope,Shape,Shape_SE,Trend_lr_pval,Shape_lr_pval,First_Observation_Date,Last_Observation_Date,Elapsed_Years,Significant_Trend,Significant_Shape
Ramsjöholm,Original,GEV,Multiplicative (mu/sigma),25.315873091264166,1.983131318398847,0.07976220586232485,0.05300092339774993,1.945279098378704,0.21074194887681372,0.00628641787727693,0.005270164378696592,0.12912996073234512,0.10658074032191683,0.23182839182087417,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Ramsjöholm,Original,Gumbel,Multiplicative (mu/sigma),25.74359571986526,2.031576836409153,0.08554654026987636,0.056023206753533006,1.9709732294118758,0.19938130382883426,0.007152612617362947,0.0048921229044015906,NA,NA,0.13422051357624154,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Saittarova D,Original,GEV,Stationary,27.138724772412132,0.9520023396914841,NA,NA,7.0683172703723836,0.6978527927202196,NA,NA,-0.03398164904491974,0.09499980841720601,NA,0.7677302217541432,1952-10-01,2024-09-30,71.99726214921287,NA,FALSE
Saittarova D,Original,Gumbel,Stationary,27.00801201638174,0.8679431855971105,NA,NA,6.982705303387582,0.6465625722487441,NA,NA,NA,NA,NA,NA,1952-10-01,2024-09-30,71.99726214921287,NA,NA
Saittarova D,Original,GEV,Multiplicative (mu),23.447085027121492,1.6062160319890078,0.09912120380739042,0.03655697774255053,6.529042505965737,0.667283879400338,NA,NA,0.029363555242065454,0.10260965951095782,0.012426136181798404,0.7966138936340167,1952-10-01,2024-09-30,71.99726214921287,TRUE,FALSE
Saittarova D,Original,Gumbel,Multiplicative (mu),23.571871186597726,1.5908792571657673,0.09860373178493226,0.03758043280045865,6.6060017289403,0.6185006275395216,NA,NA,NA,NA,0.012203317244330785,NA,1952-10-01,2024-09-30,71.99726214921287,TRUE,NA
Saittarova D,Original,GEV,Multiplicative (sigma),27.591508012549447,0.9883376746104722,NA,NA,2.163624004965901,0.18731769009486138,-0.006116096728109869,0.004506855934271757,-0.028812211742749023,0.10873741721531271,0.18556734833680275,0.9696277203562138,1952-10-01,2024-09-30,71.99726214921287,FALSE,FALSE
Saittarova D,Original,Gumbel,Multiplicative (sigma),27.495259719486338,0.907775337403577,NA,NA,2.159031574804113,0.1872148260824925,-0.006265901737713629,0.004505005861287858,NA,NA,0.179070105425569,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Saittarova D,Original,GEV,Multiplicative (mu/sigma),23.887110212059447,1.8059698682800354,0.08961782380383565,0.03976648746334357,1.9888905856380477,0.21283151913951065,-0.002793904541249596,0.004574499347923678,0.004115813886847482,0.1084491257815378,0.03665901923181862,NA,1952-10-01,2024-09-30,71.99726214921287,TRUE,NA
Saittarova D,Original,Gumbel,Multiplicative (mu/sigma),23.907131551501873,1.7313262049222222,0.08947905157663819,0.03963160321361899,1.9928196572085932,0.18555819725616984,-0.0028561262126581737,0.00425878113137098,NA,NA,0.034561519075741814,NA,1952-10-01,2024-09-30,71.99726214921287,TRUE,NA
Sjögärde,Original,GEV,Stationary,28.260245014475043,1.071873927703276,NA,NA,7.511848400120197,0.9037726146458757,NA,NA,0.2949385857837596,0.1114143907952021,NA,0.001486528024659342,1960-10-01,2024-09-30,63.997262149212865,NA,TRUE
Sjögärde,Original,Gumbel,Stationary,29.583796483153673,1.1617646310733896,NA,NA,8.92492805599018,0.9354304450201035,NA,NA,NA,NA,NA,NA,1960-10-01,2024-09-30,63.997262149212865,NA,NA
Sjögärde,Original,GEV,Multiplicative (mu),27.51853977443529,1.6462428980236024,0.022666048601678954,0.03885602065063479,7.4735117154056185,0.9090275188242974,NA,NA,0.30063961452101723,0.11614967309144822,0.5644073373093725,0.002048694452366368,1960-10-01,2024-09-30,63.997262149212865,FALSE,TRUE
Sjögärde,Original,Gumbel,Multiplicative (mu),28.630295956711116,2.248924082922007,0.03003043170882234,0.06013156098067499,8.907238022147027,0.9325962783802026,NA,NA,NA,NA,0.6182054634990006,NA,1960-10-01,2024-09-30,63.997262149212865,FALSE,NA
Sjögärde,Original,GEV,Multiplicative (sigma),28.253151723160368,1.0761126689030918,NA,NA,2.061665217097711,0.17936659087758577,-0.0015273960689250582,0.004358502070885511,0.3025333644963332,0.11783867969157194,0.7304178509381385,0.0018934922032775314,1960-10-01,2024-09-30,63.997262149212865,FALSE,TRUE
Sjögärde,Original,Gumbel,Multiplicative (sigma),29.630756618745416,1.1594799175161048,NA,NA,2.3232718414893787,0.20456919955853625,-0.004160325991124004,0.00523496957377032,NA,NA,0.42925147296876753,NA,1960-10-01,2024-09-30,63.997262149212865,FALSE,NA
Sjögärde,Original,GEV,Multiplicative (mu/sigma),27.381831759842928,2.0940459061390606,0.027074008110502056,0.05747839360861972,1.9905436173799314,0.2316875539345894,6.583505842682442e-4,0.0062439573191294204,0.2997643011678542,0.11535693740692157,0.8423290755879713,NA,1960-10-01,2024-09-30,63.997262149212865,FALSE,NA
Sjögärde,Original,Gumbel,Multiplicative (mu/sigma),29.023585034552134,2.444356167882492,0.017691069989498463,0.06268700009022313,2.307269145128412,0.2113061099734663,-0.003679972905298351,0.005465214192258724,NA,NA,0.7030503452684513,NA,1960-10-01,2024-09-30,63.997262149212865,FALSE,NA
Säffle,Original,GEV,Stationary,32.51949644082781,1.2782054476602287,NA,NA,9.357302424967768,1.0053004926117128,NA,NA,0.15636607338025724,0.11093280038429336,NA,0.18543498443884038,1951-10-01,2024-09-30,72.99931553730322,NA,FALSE
Säffle,Original,Gumbel,Stationary,33.345957353239555,1.2349748052480576,NA,NA,10.064023621601013,0.9591765116903255,NA,NA,NA,NA,NA,NA,1951-10-01,2024-09-30,72.99931553730322,NA,NA
Säffle,Original,GEV,Multiplicative (mu),29.680339781068106,2.1540254111595063,0.08466450944507783,0.05288652517872491,9.289089588656958,0.9967170391421517,NA,NA,0.13681695351791212,0.11256657138383937,0.10396538227923904,0.5274578055101251,1951-10-01,2024-09-30,72.99931553730322,FALSE,FALSE
Säffle,Original,Gumbel,Multiplicative (mu),29.582790535394714,2.421398855154431,0.10728379808171504,0.0578910388989371,9.898870828639422,0.940715898190693,NA,NA,NA,NA,0.06662500721511899,NA,1951-10-01,2024-09-30,72.99931553730322,FALSE,NA
Säffle,Original,GEV,Multiplicative (sigma),32.24750317045052,1.2963379116339382,NA,NA,2.010134699573927,0.2064525365027972,0.006825533315317236,0.005623904035949128,0.07831249360100183,0.1275894026992003,0.2273389947426615,0.46126200228036024,1951-10-01,2024-09-30,72.99931553730322,FALSE,FALSE
Säffle,Original,Gumbel,Multiplicative (sigma),32.46524536317477,1.2600424717503191,NA,NA,1.9811494051823884,0.18921789994327384,0.008638753272466947,0.004609702171735075,NA,NA,0.06018418086774877,NA,1951-10-01,2024-09-30,72.99931553730322,FALSE,NA
Säffle,Original,GEV,Multiplicative (mu/sigma),28.708947525017138,2.065592413448401,0.11818060391763881,0.05677896351589639,1.926632969363276,0.19396215884273985,0.008396165978597032,0.004685767007736912,0.08457151697263908,0.11847306133218231,0.056016724023806384,NA,1951-10-01,2024-09-30,72.99931553730322,FALSE,NA
Säffle,Original,Gumbel,Multiplicative (mu/sigma),29.024725623193437,2.067393024710195,0.1213653626230597,0.058780757668207895,1.9394037420859365,0.18419765308379277,0.009059440089153908,0.004382589148185185,NA,NA,0.021327296479797923,NA,1951-10-01,2024-09-30,72.99931553730322,TRUE,NA
Sörbytorp,Original,GEV,Stationary,29.85584946728662,1.0496636780201105,NA,NA,7.908897825414034,0.8061851075810721,NA,NA,0.07553694898934993,0.1117422525385939,NA,0.5027372843825183,1945-10-01,2024-09-30,78.99794661190965,NA,FALSE
Sörbytorp,Original,Gumbel,Stationary,30.182533152055345,0.9665162814506201,NA,NA,8.168886433327698,0.7416454866393056,NA,NA,NA,NA,NA,NA,1945-10-01,2024-09-30,78.99794661190965,NA,NA
Sörbytorp,Original,GEV,Multiplicative (mu),29.70268572288386,1.7222787294397284,0.004180978232162545,0.03736173185763423,7.919364679118866,0.8109082373978133,NA,NA,0.07307237095355139,0.1130831033257764,0.910634088827437,0.42578259920522377,1945-10-01,2024-09-30,78.99794661190965,FALSE,FALSE
Sörbytorp,Original,Gumbel,Multiplicative (mu),29.834723057439238,1.8352525447461328,0.00886702008663688,0.03963368284035968,8.171934778138311,0.7414381350753949,NA,NA,NA,NA,0.8229092192026731,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Sörbytorp,Original,GEV,Multiplicative (sigma),29.774009383361822,1.0531995159430834,NA,NA,1.9901358355804801,0.18318714919476392,0.0017309666974560114,0.0034548254865851727,0.08877258545555324,0.1155875270203642,0.619201927019844,0.4111465857212722,1945-10-01,2024-09-30,78.99794661190965,FALSE,FALSE
Sörbytorp,Original,Gumbel,Multiplicative (sigma),30.166764183033525,0.9649891666368093,NA,NA,2.054712191693592,0.16905311426092975,0.0010980432396745087,0.0034755950687589145,NA,NA,0.7526282332144278,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Sörbytorp,Original,GEV,Multiplicative (mu/sigma),29.09961696359027,1.9022630225969874,0.017638845944377243,0.042265335268154514,1.9523229532946538,0.20976247885962004,0.0026307166565986916,0.004152322367780593,0.09193089540050707,0.11622988791127807,0.8097415933127868,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Sörbytorp,Original,Gumbel,Multiplicative (mu/sigma),29.572671040546037,1.8771563013855601,0.015581694772881875,0.04261861649851819,2.034139022844559,0.1778890353514582,0.0015989620199513502,0.0037251836715960648,NA,NA,0.889922465162087,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Traneberg,Original,GEV,Stationary,28.164698906499915,1.0196634339990533,NA,NA,7.824796221940379,0.7656045425270656,NA,NA,0.10232171009696374,0.08352108066681023,NA,0.26386101277271107,1951-10-01,2024-09-30,72.99931553730322,NA,FALSE
Traneberg,Original,Gumbel,Stationary,28.596055105632647,0.9975588182656683,NA,NA,8.134015721117947,0.7683065002586279,NA,NA,NA,NA,NA,NA,1951-10-01,2024-09-30,72.99931553730322,NA,NA
Traneberg,Original,GEV,Multiplicative (mu),28.041316070558434,1.7354451518939553,0.003953506025621491,0.04480579367458081,7.841320306335611,0.7883344362499622,NA,NA,0.09862710291966915,0.0927760187940731,0.9293425362201321,0.14905099522434886,1951-10-01,2024-09-30,72.99931553730322,FALSE,FALSE
Traneberg,Original,Gumbel,Multiplicative (mu),27.651100170182332,1.8836767729518151,0.026648217706848568,0.044528664057387514,8.164131071125379,0.769412633571253,NA,NA,NA,NA,0.5478675083011468,NA,1951-10-01,2024-09-30,72.99931553730322,FALSE,NA
Traneberg,Original,GEV,Multiplicative (sigma),27.653426721974913,0.9696578763181004,NA,NA,1.6778900151978047,0.18038962416913654,0.008676654288227455,0.0038386837258764387,0.13354832367304495,0.09895076039363938,0.023724770987037964,0.13625649862996891,1951-10-01,2024-09-30,72.99931553730322,TRUE,FALSE
Traneberg,Original,Gumbel,Multiplicative (sigma),28.15920605894711,0.952094831758275,NA,NA,1.7316372946197862,0.1807961629036441,0.008919995861274035,0.004161399200680551,NA,NA,0.03133747816089123,NA,1951-10-01,2024-09-30,72.99931553730322,TRUE,NA
Traneberg,Original,GEV,Multiplicative (mu/sigma),25.773422777735703,1.4690983664888946,0.06643243229496432,0.04371292878863212,1.5273713389138295,0.21055517223903328,0.012573459714237721,0.004662752584540099,0.13782477577494315,0.10077135506604284,0.02457822379819288,NA,1951-10-01,2024-09-30,72.99931553730322,TRUE,NA
Traneberg,Original,Gumbel,Multiplicative (mu/sigma),26.29644253808062,1.522754583553855,0.06674283025395954,0.04534871147398247,1.6445429530723081,0.18721478313138892,0.011039826160344489,0.0043161967264956766,NA,NA,0.033478078777388696,NA,1951-10-01,2024-09-30,72.99931553730322,TRUE,NA
Ungsberg,Original,GEV,Stationary,27.001361687445012,1.1669120594298477,NA,NA,8.376950231396247,0.9052324871729035,NA,NA,0.14241393275329262,0.10477948461941136,NA,0.10587392402458935,1956-10-01,2024-09-30,67.99726214921287,NA,FALSE
Ungsberg,Original,Gumbel,Stationary,27.677152084954177,1.135516987101911,NA,NA,8.934747783531925,0.8776085393507538,NA,NA,NA,NA,NA,NA,1956-10-01,2024-09-30,67.99726214921287,NA,NA
Ungsberg,Original,GEV,Multiplicative (mu),25.534644033962998,2.000863308045947,0.04176019730827247,0.04657808256183003,8.271235302639408,0.9092337095580434,NA,NA,0.15488341407523015,0.10960358645240643,0.3766632133506411,0.11388085425744358,1956-10-01,2024-09-30,67.99726214921287,FALSE,FALSE
Ungsberg,Original,Gumbel,Multiplicative (mu),26.380111738720235,2.1611656079029946,0.03839777211116327,0.053865937958907074,8.889704505157145,0.8749820832256442,NA,NA,NA,NA,0.4774472271084747,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Ungsberg,Original,GEV,Multiplicative (sigma),27.0345811163832,1.1605007109115912,NA,NA,2.2314569591639986,0.19752323978465242,-0.0033660508235335866,0.00510913267587022,0.15518303906797443,0.11162569820178364,0.5120453679641218,0.10784630574537396,1956-10-01,2024-09-30,67.99726214921287,FALSE,FALSE
Ungsberg,Original,Gumbel,Multiplicative (sigma),27.743844331875714,1.1358981224860412,NA,NA,2.276084577754757,0.19625479011723845,-0.0025954651017953637,0.005006449263964577,NA,NA,0.604513688259624,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Ungsberg,Original,GEV,Multiplicative (mu/sigma),25.763137446817968,2.2413605556999134,0.034890033368446795,0.0543395319370581,2.1605881856426103,0.2254467569201309,-0.0014406340852271232,0.0058905566799612626,0.15630998529863854,0.11094243388421565,0.6566129128216966,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Ungsberg,Original,Gumbel,Multiplicative (mu/sigma),26.575422663037383,2.3129966443331904,0.03265772178778698,0.057173337734082584,2.2382566331264617,0.20605105079940814,-0.001580888935022949,0.005299906366536681,NA,NA,0.7431557243287885,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Uppsala,Original,GEV,Stationary,25.770709644102677,0.6263615167838673,NA,NA,7.675908586791358,0.4685735181743169,NA,NA,0.0927923827147962,0.05142141686603652,NA,0.029565409524900006,1836-10-01,2024-09-30,187.99452429842574,NA,TRUE
Uppsala,Original,Gumbel,Stationary,26.174560636013503,0.6093978329317724,NA,NA,7.965959251177391,0.4624693714378868,NA,NA,NA,NA,NA,NA,1836-10-01,2024-09-30,187.99452429842574,NA,NA
Uppsala,Original,GEV,Multiplicative (mu),26.62435624564784,1.1076002119942765,-0.009551547168905586,0.010293609631221149,7.612637085811287,0.4703186257780804,NA,NA,0.10231525506195054,0.053237167820963785,0.35818144824502635,0.07983782889634178,1836-10-01,2024-09-30,187.99452429842574,FALSE,FALSE
Uppsala,Original,Gumbel,Multiplicative (mu),26.677040373627456,1.1925886255647915,-0.005358095900345592,0.010997372123574097,7.947109504975045,0.46315743978437146,NA,NA,NA,NA,0.6267616002132125,NA,1836-10-01,2024-09-30,187.99452429842574,FALSE,NA
Uppsala,Original,GEV,Multiplicative (sigma),25.83013856001106,0.60616301427354,NA,NA,1.7771893315538712,0.12002431672196433,0.0026393796071101823,0.001095161134878363,0.0846349067684096,0.052401855093995524,0.016545717226177134,0.07880313212473522,1836-10-01,2024-09-30,187.99452429842574,TRUE,FALSE
Uppsala,Original,Gumbel,Multiplicative (sigma),26.173002347278455,0.5858851701483377,NA,NA,1.7951427802518045,0.11652352095400094,0.002790097621973062,0.0010651634587081809,NA,NA,0.00910387044694181,NA,1836-10-01,2024-09-30,187.99452429842574,TRUE,NA
Uppsala,Original,GEV,Multiplicative (mu/sigma),25.954174740993142,1.0454001241331727,-0.0015921672742944277,0.010929371088224433,1.780829123621905,0.12315857024687372,0.0025924804318854895,0.0011488668907674749,0.08523922954458184,0.052593291683389366,0.05598590844071329,NA,1836-10-01,2024-09-30,187.99452429842574,FALSE,NA
Uppsala,Original,Gumbel,Multiplicative (mu/sigma),26.184087936680005,1.0541787740720414,-1.4305065279242624e-4,0.011187183560030223,1.7953473415310743,0.11744812669591904,0.0027877082567022656,0.001080859012857553,NA,NA,0.03333158738073937,NA,1836-10-01,2024-09-30,187.99452429842574,TRUE,NA
Ytterberg D,Original,GEV,Stationary,25.33259414320642,0.843270413472003,NA,NA,5.815535540389734,0.7168166209661379,NA,NA,0.2950648912880882,0.13887016576290012,NA,0.010468715839793915,1954-10-01,2024-09-30,69.99863107460644,NA,TRUE
Ytterberg D,Original,Gumbel,Stationary,26.34173415555699,0.853464067320859,NA,NA,6.823427515799975,0.6788851584093492,NA,NA,NA,NA,NA,NA,1954-10-01,2024-09-30,69.99863107460644,NA,NA
Ytterberg D,Original,GEV,Multiplicative (mu),24.238552809201792,1.2441762707298398,0.030703471451181973,0.027795376525613168,5.726250766369198,0.7145560651802699,NA,NA,0.30809330091897574,0.14169690083415679,0.2739021981961191,0.011643715236335892,1954-10-01,2024-09-30,69.99863107460644,FALSE,TRUE
Ytterberg D,Original,Gumbel,Multiplicative (mu),25.046776681031822,1.669415908768585,0.0373912670970966,0.040899028981228804,6.777426974500678,0.6748243977793433,NA,NA,NA,NA,0.36259387037306146,NA,1954-10-01,2024-09-30,69.99863107460644,FALSE,NA
Ytterberg D,Original,GEV,Multiplicative (sigma),25.350962346197825,0.8422508685754188,NA,NA,1.8283299028895237,0.18956707163311476,-0.0021030554275699546,0.004312936856656791,0.30874558505775884,0.14390583394232975,0.6337080039219927,0.009887519101853745,1954-10-01,2024-09-30,69.99863107460644,FALSE,TRUE
Ytterberg D,Original,Gumbel,Multiplicative (sigma),26.372541808315244,0.8640372135717669,NA,NA,1.9573775504586668,0.19723834951897182,-0.001057166665376672,0.004818141837641816,NA,NA,0.8268073583323451,NA,1954-10-01,2024-09-30,69.99863107460644,FALSE,NA
Ytterberg D,Original,GEV,Multiplicative (mu/sigma),23.95165210110998,1.5186247003292022,0.03861166006791986,0.03731451110827064,1.6790237177719323,0.2419974066419812,0.0018049715760781067,0.005653649761603998,0.31142170688779064,0.14274773820186534,0.522347289143018,NA,1954-10-01,2024-09-30,69.99863107460644,FALSE,NA
Ytterberg D,Original,Gumbel,Multiplicative (mu/sigma),25.049271167362274,1.7063489143202613,0.037320743863760386,0.04212747314427644,1.914706297924746,0.20110707692122892,-3.126765221526757e-5,0.004887529125144032,NA,NA,0.6606935652877541,NA,1954-10-01,2024-09-30,69.99863107460644,FALSE,NA
Åby,Original,GEV,Stationary,26.524110346220308,0.9651785604768954,NA,NA,7.413539845814118,0.8005125403754676,NA,NA,0.2646405626688062,0.10676020348609419,NA,0.004096039326617712,1945-10-01,2024-09-30,78.99794661190965,NA,TRUE
Åby,Original,Gumbel,Stationary,27.65461227248876,1.0033658761828395,NA,NA,8.538591040095268,0.8033431280519081,NA,NA,NA,NA,NA,NA,1945-10-01,2024-09-30,78.99794661190965,NA,NA
Åby,Original,GEV,Multiplicative (mu),27.194305884747354,1.5416565548062207,-0.017902004598792782,0.0317364747922231,7.365818668243213,0.8006839369821336,NA,NA,0.27282319720606424,0.10799580117761841,0.5748065888978552,0.012562964728627448,1945-10-01,2024-09-30,78.99794661190965,FALSE,TRUE
Åby,Original,Gumbel,Multiplicative (mu),27.69451018338284,2.011595057127616,-9.968604361901435e-4,0.04428564854351078,8.53802926114675,0.8044650138737867,NA,NA,NA,NA,0.9824716189450057,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Åby,Original,GEV,Multiplicative (sigma),26.56319508137741,0.9611367903805278,NA,NA,1.8347556265067466,0.17659178877354229,0.00420589491490215,0.0037007540437564187,0.2503699596488468,0.11097698297103463,0.2448333780355828,0.012660309791673414,1945-10-01,2024-09-30,78.99794661190965,FALSE,TRUE
Åby,Original,Gumbel,Multiplicative (sigma),27.57643001509517,0.9739396726964858,NA,NA,1.8783051159490842,0.17013070163301247,0.006403148828841848,0.0036674903742983725,NA,NA,0.08076547250953159,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Åby,Original,GEV,Multiplicative (mu/sigma),26.303350737794954,1.7386339430970592,0.007363388757831385,0.04136333195184287,1.8181107235699485,0.19932715899191256,0.004651087086421409,0.004428981969193086,0.2496436330649216,0.11094847874692135,0.5004354657734078,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Åby,Original,Gumbel,Multiplicative (mu/sigma),27.245813512929722,1.8305577317926132,0.009866473350841745,0.0461779895115883,1.8754326602125397,0.1702865456165639,0.006477170801571504,0.003663304965235009,NA,NA,0.21276826924382022,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Åkroken D,Original,GEV,Stationary,31.099997853790363,1.3546147539108289,NA,NA,9.743270508199851,0.9959299989764574,NA,NA,-0.016334563223494615,0.10177875781893936,NA,0.9527096946294188,1956-10-01,2024-09-30,67.99726214921287,NA,FALSE
Åkroken D,Original,Gumbel,Stationary,31.014502052227602,1.2378357455686178,NA,NA,9.687413861754626,0.9255181364387889,NA,NA,NA,NA,NA,NA,1956-10-01,2024-09-30,67.99726214921287,NA,NA
Åkroken D,Original,GEV,Multiplicative (mu),31.76844760890318,2.4555842474528218,-0.021227870577247336,0.06537181234344298,9.679090155248153,1.0102262431455549,NA,NA,-0.0064084937581109416,0.1075980057732713,0.7471117663291295,0.8426090533106846,1956-10-01,2024-09-30,67.99726214921287,FALSE,FALSE
Åkroken D,Original,Gumbel,Multiplicative (mu),31.771098025760868,2.4471528672763636,-0.02229405979018923,0.06267905113625648,9.65576778427185,0.9272847527451519,NA,NA,NA,NA,0.7229364731623239,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Åkroken D,Original,GEV,Multiplicative (sigma),31.180745367660236,1.2974860490783835,NA,NA,1.978680640771136,0.21037161891486622,0.0083019671658572,0.005444311536162585,-0.020485654738512424,0.10201020566769539,0.1290139553127666,0.8616513862043954,1956-10-01,2024-09-30,67.99726214921287,FALSE,FALSE
Åkroken D,Original,Gumbel,Multiplicative (sigma),31.079921551863517,1.1884156466638964,NA,NA,1.9727775256516324,0.20797115909077538,0.0082693659610464,0.005439262260697409,NA,NA,0.13019786049241097,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Åkroken D,Original,GEV,Multiplicative (mu/sigma),31.49370581564132,2.1535632346750657,-0.011588370666572404,0.06375165468506654,1.9791000308037372,0.21007700024016576,0.008227064134428605,0.005473606952365698,-0.018121665268944532,0.10297012528212271,0.31079240516074086,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Åkroken D,Original,Gumbel,Multiplicative (mu/sigma),31.441995238988852,2.1228686708171303,-0.012905544002391581,0.06289505616765032,1.9747089192014398,0.20848971412526118,0.00816732117581709,0.005471654545168719,NA,NA,0.3115908311502728,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Åtorp,Original,GEV,Stationary,29.03317788221394,0.8812544060710286,NA,NA,6.226450624881872,0.6533207639676583,NA,NA,0.07463573510065444,0.09243647556837038,NA,0.32767715597060565,1961-10-01,2024-09-30,62.997946611909654,NA,FALSE
Åtorp,Original,Gumbel,Stationary,29.289974645200346,0.8459806885708485,NA,NA,6.398636766093668,0.6395635423644427,NA,NA,NA,NA,NA,NA,1961-10-01,2024-09-30,62.997946611909654,NA,NA
Åtorp,Original,GEV,Multiplicative (mu),30.850493385018,1.4749841269107713,-0.05600974414451034,0.036525587342802916,6.098052426732226,0.6344655114260943,NA,NA,0.08030886419461877,0.08802300177634992,0.13009230811479075,0.45495749567711946,1961-10-01,2024-09-30,62.997946611909654,FALSE,FALSE
Åtorp,Original,Gumbel,Multiplicative (mu),31.208384873803464,1.524054008386012,-0.058748898208058495,0.04014095420733532,6.275616441665764,0.6267315161763641,NA,NA,NA,NA,0.1500469537082836,NA,1961-10-01,2024-09-30,62.997946611909654,FALSE,NA
Åtorp,Original,GEV,Multiplicative (sigma),29.215607657023106,0.8968233761929869,NA,NA,1.696523120472316,0.1690652693677249,0.0041400182207832455,0.004433036263716143,0.06758447013675309,0.09468995244646809,0.36016937613544225,0.3518208903846964,1961-10-01,2024-09-30,62.997946611909654,FALSE,FALSE
Åtorp,Original,Gumbel,Multiplicative (sigma),29.46106967706204,0.8490686424744837,NA,NA,1.7026674143417806,0.17221359088793212,0.004699158153774165,0.004557585845978672,NA,NA,0.3131227897716099,NA,1961-10-01,2024-09-30,62.997946611909654,FALSE,NA
Åtorp,Original,GEV,Multiplicative (mu/sigma),30.93674558656317,1.7459008875988604,-0.05905774586347193,0.048858431035356684,1.8241873772035972,0.20184114590610266,-5.704365321985606e-4,0.006055323298549214,0.08364824671707674,0.09489385504983851,0.31659268205909813,NA,1961-10-01,2024-09-30,62.997946611909654,FALSE,NA
Åtorp,Original,Gumbel,Multiplicative (mu/sigma),30.961282103874698,1.6745287290582003,-0.05092750510046546,0.047155038460577614,1.7865150610428684,0.18574491120271963,0.0016485732892456324,0.00521766142765147,NA,NA,0.33759331419759175,NA,1961-10-01,2024-09-30,62.997946611909654,FALSE,NA
Örnsköldsvik,Original,GEV,Stationary,31.04308027197629,1.0472481129123739,NA,NA,7.184215948100107,0.7875471725477315,NA,NA,0.08372993191163591,0.10282810448473108,NA,0.45999030984415396,1963-10-01,2024-09-30,60.99931553730322,NA,FALSE
Örnsköldsvik,Original,Gumbel,Stationary,31.378433935225686,0.9986053006528925,NA,NA,7.428444287106129,0.7587767638518634,NA,NA,NA,NA,NA,NA,1963-10-01,2024-09-30,60.99931553730322,NA,NA
Örnsköldsvik,Original,GEV,Multiplicative (mu),30.60540008309482,1.8652870229368568,0.016129947603484473,0.05675932575555696,7.222595934307115,0.7992850290531947,NA,NA,0.07354818032549867,0.10659059551464722,0.7741307192013557,0.6383577593764865,1963-10-01,2024-09-30,60.99931553730322,FALSE,FALSE
Örnsköldsvik,Original,Gumbel,Multiplicative (mu),30.444887822107162,1.977700567481039,0.031355390515850054,0.05672748433413847,7.44423231115556,0.7589089848705187,NA,NA,NA,NA,0.5799432507784104,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Örnsköldsvik,Original,GEV,Multiplicative (sigma),30.92128308551905,1.0223157178360591,NA,NA,1.6890013626199754,0.19447126785144844,0.008971101418745332,0.005625413253471527,0.05131481348731204,0.11294690970148488,0.10327771373079386,0.6431984213839562,1963-10-01,2024-09-30,60.99931553730322,FALSE,FALSE
Örnsköldsvik,Original,Gumbel,Multiplicative (sigma),31.091088905975408,0.9654346620046597,NA,NA,1.686711973521212,0.19246463788549767,0.00975756071037485,0.0054500431426225335,NA,NA,0.07349534896399253,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Örnsköldsvik,Original,GEV,Multiplicative (mu/sigma),29.72525255746624,1.728481142748101,0.04799059827110568,0.05688929787970166,1.6538775058491615,0.1998259731504268,0.010043320781577937,0.005504000441407048,0.049924043513809795,0.1115586268241569,0.185700701680195,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Örnsköldsvik,Original,Gumbel,Multiplicative (mu/sigma),29.878071368474128,1.7190970575453057,0.04929290850408338,0.057978043099202854,1.6655618760553264,0.19373767679962312,0.010312348073436131,0.005401881183425457,NA,NA,0.14067935900198777,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Avasjö-Borgafjäll D,Aligned,GEV,Stationary,29.585142327066684,1.0671292549162708,NA,NA,7.045151896708793,0.8130339954752044,NA,NA,0.04305253726054429,0.12865732845426295,NA,0.6374211334815383,1963-10-01,2024-09-30,60.99931553730322,NA,FALSE
